danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.678,0.77,-4.399,0.222,0.00583,0.0,0.109,0.412,90.0,158DIbrVt4YbqNnWyRCS3P,284000,8
0.68,0.415,-11.903,0.0336,0.904,0.0527,0.103,0.114,122.962,6l9aHZw8b3tGvbuVs3MvoP,266908,4
0.679,0.994,-2.198,0.101,0.00848,0.373,0.0589,0.386,130.041,3t4yzIDfU8W13cHhTe5gLn,242053,1
0.817,0.483,-13.628,0.0318,0.194,5.71e-05,0.129,0.907,134.307,6ZcnbLU7qOVpef2sBEtgse,183533,6
0.679,0.471,-11.921,0.166,0.332,0.0,0.134,0.322,76.051,0rSRy4292b7RKZpkA0wHrz,205263,6
0.629,0.85,-7.468,0.0623,0.551,0.0,0.618,0.792,109.097,2wm2UgY492rBKyl0gmhOKC,195533,5
0.745,0.695,-5.076,0.0271,0.00593,0.0,0.0615,0.519,102.014,71V89tJj9CboDyzncO6ZN2,236600,1
0.665,0.844,-3.777,0.0273,0.171,0.0,0.225,0.665,147.073,7aiVBCp1ibIWE5GeHkbtxr,255733,1
0.327,0.64,-9.8,0.0354,0.00181,0.544,0.0816,0.58,72.378,3x5IM9VEpsFLhkzy9YT2F0,312253,7
0.671,0.82,-5.72,0.0626,0.00416,0.00115,0.0639,0.378,150.002,5XaTGnZImOKdUdlLtvgpTi,202347,0
0.745,0.632,-6.756,0.032,0.456,0.0,0.0841,0.437,95.012,1iNEjDQp0ESOeVjgyFJpDO,208427,6
0.502,0.859,-4.772,0.39,0.381,0.0,0.443,0.255,126.819,4LedC9uDxADBqr0N2Kw9cF,223480,8
0.258,0.214,-15.255,0.0366,0.636,0.000362,0.141,0.404,170.275,4VuHWU01C36BUaN1adNi5M,203773,4
0.804,0.56,-6.789,0.0326,0.0756,0.0,0.205,0.824,86.981,4nCYDSBMZ6dn9qsPhVWVqJ,193787,1
0.548,0.491,-7.937,0.0442,0.917,0.0,0.112,0.558,82.731,7fpitV93ftKLeVWOur6Zjf,132773,4
0.749,0.789,-7.776,0.0621,0.311,0.0,0.348,0.894,104.851,6An1g0uI2RJNHkqy7vCckx,172373,1
0.561,0.33,-13.51,0.0268,0.76,0.134,0.106,0.378,79.01,57kozn0j4DL3toKrqKQY0U,271520,4
0.501,0.802,-4.25,0.0471,0.000144,0.000769,0.338,0.239,170.117,5CVSVJRkq4bVVIAn655cOi,229587,0
0.734,0.743,-5.671,0.083,0.563,0.000378,0.0751,0.332,116.07,4ZfFLcsuQCk7GiChENoly9,182365,6
0.744,0.595,-10.68,0.0544,0.0346,0.0,0.254,0.56,110.051,2hLGt1BhUMEJ60OPxL2eLL,240545,6
0.653,0.66,-4.966,0.0511,0.373,0.0,0.684,0.677,87.958,2HR3ImMiIJAnf1Dl8x9mP8,174785,5
0.492,0.836,-4.217,0.0388,0.00906,1.04e-05,0.477,0.246,126.006,7vZek3NlVeucPxCZDUnsXP,250119,5
0.398,0.183,-10.061,0.035,0.802,0.0,0.241,0.148,145.276,5Uky4DQwWBSY7tchsuTnLm,199972,4
0.579,0.543,-11.299,0.0416,0.549,0.00869,0.72,0.751,89.872,6GMQmtVYhfxd6gkFEgv9Um,459501,5
0.507,0.922,-5.017,0.0384,0.00216,5.15e-05,0.137,0.682,174.846,00DYRuYJQzfI6dH4Adkimo,198093,0
0.723,0.819,-2.52,0.304,0.00878,0.0,0.106,0.626,122.451,0RLtZLOJj3Y2fTbJ6ZCeWo,167985,8
0.786,0.792,-5.376,0.173,0.395,0.0,0.137,0.211,93.026,3LY6toB8PomtlxbFb7Ziwg,215253,3
0.433,0.46,-10.441,0.0343,0.606,4.36e-05,0.175,0.536,77.525,44RW9FEY76mLQCRQUjT0Zt,221867,4
0.561,0.959,-3.575,0.11,0.00123,0.0726,0.123,0.288,97.78,51xnRIfTBr05mSZvr1nQdQ,266040,3
0.74,0.93,-5.662,0.0798,0.0106,0.0156,0.128,0.254,150.085,6XSEz4r6cUwOZgWvE51zDT,288479,3
0.661,0.538,-9.414,0.0411,0.0457,0.0106,0.241,0.0928,100.041,3lCYoQVMB03dVLZ8DOzYVD,264486,3
0.539,0.836,-6.606,0.18,0.0352,0.00629,0.169,0.417,172.044,6Q0U1mJEz5j8C9VI3HWGZV,242867,0
0.674,0.839,-7.504,0.279,0.161,0.0251,0.395,0.559,100.046,5DBzxfc5y8rDo4EuveQoTK,128720,8
0.736,0.931,-2.302,0.0605,0.0126,0.000325,0.177,0.963,128.068,0lBRKd8gPEX50zohzb1Hik,213707,1
0.587,0.711,-6.33,0.42,0.171,0.0,0.125,0.381,98.008,3muBQDekYAg7jm6hDu6R0Z,254694,8
0.851,0.669,-9.562,0.0379,0.239,0.0852,0.108,0.911,126.624,7zrPswSV1yxrill5OyCuaU,300693,6
0.562,0.371,-12.29,0.0471,0.348,0.382,0.128,0.589,65.849,5bnpFH19HnI5FUsAuhe3zd,260493,6
0.386,0.825,-7.3,0.0425,0.000119,0.0253,0.0881,0.407,194.057,4P8ANTO1EXeEhYVDa8Tcy7,235453,0
0.336,0.381,-8.025,0.0389,0.162,0.0,0.0974,0.146,161.487,13pgP4LlXf849wDkBJDi5h,272550,0
0.841,0.795,-6.388,0.288,0.135,2.67e-06,0.151,0.522,103.659,0oPzkUH4G7RK80MvHg2EEX,213253,8
0.584,0.464,-4.057,0.0399,0.583,0.0,0.381,0.69,121.855,2i9wNdGOJVr6hetonSlWk2,341867,6
0.262,0.934,-9.045,0.114,0.000603,0.741,0.155,0.0885,153.043,0eqfpYeZicMRXGKxB0FbIj,391410,7
0.739,0.255,-8.656,0.0322,0.775,0.0,0.0786,0.32,140.037,2FUA5xvBXCDbP3qccKfdAN,202413,4
0.499,0.291,-11.157,0.0288,0.402,0.000196,0.126,0.232,147.897,4s7RbBqaJbfKDO8o51Ycar,256480,4
0.363,0.0263,-29.73,0.0708,0.996,0.962,0.0848,0.357,165.688,5pW55ydTQ4a810ReUk8haw,121974,2
0.536,0.386,-10.239,0.0257,0.225,0.00112,0.0969,0.243,140.045,4EuzNTdXg6kEyAv5bhV0UD,274710,3
0.718,0.689,-6.496,0.0667,0.0427,1.97e-06,0.142,0.514,161.998,59TiNFosvufl6Vp6uvykZ4,222222,0
0.543,0.868,-3.836,0.0367,0.0012,0.0,0.116,0.308,116.145,2E59wdcCUh3BAqepSNNMga,235440,3
0.515,0.745,-5.359,0.0394,0.0156,0.00787,0.485,0.0687,150.134,2hjqFVoMk6ssbfgtHEyhsY,180800,5
0.67,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,62zFEHfAYl5kdHYOivj4BC,227280,1
0.403,0.766,-6.791,0.0416,0.00546,0.00676,0.138,0.329,134.798,423yF55nwTUJqNWXqNeLqJ,195867,0
0.793,0.846,-4.331,0.0464,0.0497,0.176,0.0491,0.247,119.997,1p65SQiPQvUWMPwVkS60Rx,186010,3
0.609,0.788,-7.855,0.0416,0.645,3.72e-05,0.174,0.54,108.053,3YimpODfNhxj3rN81v4WvE,184947,6
0.565,0.614,-7.246,0.0321,0.00171,0.929,0.306,0.496,81.975,59pEIIr5PNFR0BFLa0lViZ,268198,7
0.907,0.433,-13.098,0.633,0.0922,0.0,0.133,0.4,129.035,3s5kFKWOTs4xYpBSeLvIkP,182753,8
0.45,0.953,-2.789,0.0723,0.000279,2.01e-06,0.152,0.515,178.116,46vem6mOxBT63E41lg13qi,190773,0
0.382,0.5,-10.612,0.0415,0.157,0.0198,0.0783,0.313,105.183,0Rvz2j9jn61GKPh9pW8F48,245498,3
0.707,0.609,-5.673,0.126,0.711,0.0,0.137,0.579,134.91,5gFAT2DbEt4TOMXyAMEixG,218909,6
0.65,0.301,-11.319,0.149,0.525,0.000251,0.107,0.388,125.97,50zZ6S7YI5dVL69a7GkArx,143707,4
0.546,0.457,-12.112,0.0293,0.207,0.00341,0.0971,0.819,84.972,4IXTqf9Q2jOpaP3yrCUMXP,238133,6
0.665,0.522,-9.694,0.143,0.321,0.78,0.149,0.224,135.014,330W9ItHr4wUgyvC0WKMHF,232907,7
0.798,0.318,-6.849,0.0431,0.0437,0.0,0.158,0.425,92.49,68NsOuum1AegLDhOIr2ADL,229000,6
0.674,0.596,-8.348,0.195,0.495,3.38e-06,0.342,0.46,136.059,7fRfIvHPH6bHdMDjPFwTMh,448733,8
0.688,0.859,-4.447,0.0609,0.186,0.0,0.121,0.695,92.042,5TysCiZtv1HnSWcTcUFusI,195813,1
0.755,0.524,-6.711,0.0394,0.792,0.0,0.199,0.521,119.95,7cvw9YXDn35Ra6xCrIqVNZ,221947,6
0.607,0.559,-6.68,0.0298,0.0645,0.0,0.192,0.388,117.932,2if1KVtcwQ4UBuyNvf7vGd,267245,3
0.554,0.67,-3.71,0.0311,0.128,0.0,0.0995,0.365,165.957,6x2pnQ4elqxgaQyA4LZp5g,207240,0
0.389,0.519,-7.518,0.105,0.608,0.0,0.104,0.252,171.707,3nvVjT9VZMXTS95cctNLzc,252133,0
0.789,0.894,-7.23,0.0354,0.587,6.9e-05,0.151,0.969,95.508,5MLYYFEr8KHQB0NXBAPycQ,211067,1
0.866,0.812,-3.901,0.0807,0.00294,0.231,0.0561,0.731,85.017,3yd4aIZbHh7EtqPAHDw8S8,184235,1
0.676,0.435,-7.557,0.477,0.319,0.0,0.093,0.356,96.233,049hdUmf2BRLORa1GK36Cw,327210,8
0.653,0.928,-7.867,0.0776,0.0387,0.696,0.096,0.74,91.203,79LD1ZurhnJM7UiPyJ4ECl,246271,7
0.691,0.921,-1.702,0.0535,0.174,0.0,0.331,0.802,130.072,2QD4C6RRHgRNRAyrfnoeAo,201000,1
0.644,0.129,-13.69,0.0629,0.784,5.93e-05,0.166,0.193,82.787,3EHtbboyL3uV3vUOc402hK,110853,4
0.672,0.569,-6.319,0.0624,0.0481,0.0,0.295,0.46,95.971,6PmnGYDsruYLBNY4Rpx4t9,287333,3
0.483,0.587,-8.813,0.0296,0.12,0.00346,0.12,0.389,86.018,2xbmLKnfGYTkzWRUX3DUpG,224093,3
0.613,0.972,-7.079,0.042,0.0173,0.00222,0.0685,0.686,139.997,4Tj8hmMeU1V7gec8Fc7we7,367680,1
0.626,0.717,-5.751,0.0375,0.017,0.0,0.261,0.56,105.039,0B8B8cVRFIG1yznoQe7c9s,247427,1
0.537,0.0231,-14.407,0.0475,0.994,0.0471,0.146,0.342,120.322,6BEKt5axiNeWCr9huv0k7I,142547,4
0.49,0.225,-12.75,0.033,0.924,0.000342,0.12,0.393,86.221,7MW3CnwokFGyWUkldSLjIZ,281018,4
0.701,0.434,-9.89,0.0344,0.0772,0.000106,0.0691,0.394,137.991,02Y53WOisQi5KOCcVwe0CH,209853,6
0.645,0.777,-7.235,0.0418,0.00653,0.0039,0.119,0.331,88.455,46WOptLnXUtH3LOyYvmMO1,215507,3
0.433,0.941,-4.664,0.0719,0.000559,3.4e-05,0.232,0.304,160.065,5s8773gb8SaWYrZn2mY6Sw,239813,0
0.6,0.614,-4.688,0.0885,0.00669,0.0,0.166,0.341,121.965,2KA3lvDwQQiyvuJJvzifGL,256467,3
0.644,0.926,-2.629,0.0566,0.0254,0.00536,0.186,0.04,132.034,4XC1n7cIvks7I1ONCWm3W1,254545,3
0.535,0.55,-7.249,0.0229,0.246,0.000105,0.124,0.619,90.086,5dI1yHSqgmilFEqpGbqxHh,324853,3
0.774,0.857,-4.145,0.0483,0.0107,1.52e-06,0.101,0.335,104.988,5EZhK9Ro3Yc2cgzWiDTWQx,235339,3
0.79,0.908,-4.751,0.0312,0.594,0.278,0.0793,0.835,107.989,6S8U0147pdZA9ktCpXg0mw,217873,1
0.589,0.91,-7.487,0.0353,0.814,0.863,0.0895,0.973,128.543,5Z7C03KLFHS1bMwTvm8CMy,205800,7
0.529,0.223,-13.574,0.0268,0.443,0.0,0.11,0.115,95.074,6lrTUl94c2pzCeyqA5Qj6O,272686,4
0.567,0.796,-3.534,0.0364,0.0247,0.0,0.124,0.305,127.983,3Gwq0zKnMWluOEPKh93BeC,225840,3
0.721,0.782,-8.631,0.13,0.0123,0.349,0.251,0.91,79.691,3XDbIb7oHey9iIcW2bJHbW,251173,1
0.817,0.706,-4.157,0.0799,0.0423,0.0,0.256,0.428,140.002,6SvuMwPea2zKEN03IWCElv,305400,1
0.259,0.719,-6.778,0.036,0.00073,0.0,0.0502,0.216,80.254,1GQFA0GfR4z97z6CRY0G0R,263093,3
0.469,0.745,-7.773,0.287,0.0792,0.0,0.0698,0.268,158.972,7gjDIb4cs4ZXKzTWUrNpUy,279197,8
0.711,0.801,-3.742,0.029,0.0244,0.000113,0.135,0.956,105.006,1qwnPVOIJjAFfCc40Etb1D,205000,1
0.785,0.616,-5.927,0.239,0.235,0.0,0.2,0.907,115.187,7rdyAfIm1t6h6I1gyLtD17,180867,8
0.368,0.35,-17.313,0.0617,0.564,0.0,0.281,0.849,175.741,3wjgPeXocinhLyPL37p70e,146053,4
0.51,0.934,-2.508,0.0866,0.0842,0.051,0.538,0.53,87.48,4ER4BwrpgDIwjdfMB7oXW8,228562,5
0.573,0.749,-6.401,0.0383,0.00454,5.06e-06,0.101,0.381,113.993,01YsZWbUZn59NrY2up3X1G,296613,3
0.318,0.586,-7.606,0.0375,0.383,0.0,0.145,0.211,80.806,3lwBgpUnYL2pnPGRlWEkd9,313868,3
0.686,0.707,-4.454,0.11,0.433,1.92e-05,0.183,0.513,121.993,2bCW9MpR1W1aICiJlvfh5f,208560,1
0.746,0.683,-7.416,0.0281,0.0521,0.0169,0.0466,0.815,107.314,7jTKLKs3NDmDnJHan5M2A0,223040,1
0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,1j4kHkkpqZRBwE0A4CN4Yv,239000,0
0.479,0.992,-2.977,0.105,1.82e-05,0.542,0.381,0.356,111.032,7yNsSWHrCAFGew4mLpjDrZ,160960,7
0.429,0.937,-3.986,0.0573,0.000131,0.0002,0.0807,0.894,194.838,4X3qGigyU6ARi3HP4lWD95,185027,0
0.469,0.976,-3.569,0.111,0.000287,0.217,0.0636,0.222,124.001,2nUy0ifVE7UwtOK4rugFsP,298107,3
0.539,0.762,-6.908,0.0339,0.158,0.908,0.0648,0.661,114.08,5ZjwPEKNQZm6JbzZrNxyab,228827,7
0.525,0.863,-5.092,0.0381,1.51e-05,0.000363,0.0873,0.574,105.007,2EGBaThHoA6PUAjktFIBRy,276507,3
0.598,0.718,-4.933,0.0333,0.0514,0.00266,0.0694,0.259,72.562,2ayfEFW63SjXw6Lcala05I,197587,3
0.653,0.567,-7.639,0.0301,0.00691,8.82e-05,0.167,0.175,139.974,47A6XTh31x8AN9Mb3cMDx1,211081,3
0.626,0.312,-13.197,0.0529,0.887,0.055,0.178,0.258,85.554,6WkwB5tjvgw8zjdKSOfl0S,280000,4
0.425,0.186,-19.998,0.0466,0.75,0.0133,0.0926,0.186,107.787,6VGOIaHW7HrvPrphmbyiCw,197263,4
0.891,0.446,-12.784,0.0602,0.0671,3.59e-06,0.157,0.832,104.94,487lDz6QPxnAgrVTpykRHb,255467,6
0.771,0.685,-4.639,0.0567,0.00543,0.00157,0.0537,0.683,88.997,4pmc2AxSEq6g7hPVlJCPyP,230200,1
0.503,0.918,-2.824,0.0804,0.000936,0.0736,0.095,0.871,144.95,4304SQSRWVR98dOJ2g91lZ,208133,1
0.41,0.878,-4.407,0.0406,0.0329,0.000681,0.0943,0.374,148.897,4bCpffB0dcATlSXmKU4aO4,292387,0
0.716,0.818,-7.456,0.0256,0.154,0.000806,0.236,0.817,103.668,75CgD6l7K4qMzZrn4CbZqz,248600,1
0.538,0.51,-13.192,0.102,0.726,0.0187,0.205,0.262,72.471,2vfCSwToh0Am0O4zgHXfn7,206160,4
0.572,0.721,-8.959,0.0402,0.187,7.41e-06,0.216,0.844,164.252,05fHQeRbCSjKVS6z0WbQKJ,267000,0
0.643,0.597,-8.451,0.12,0.509,9.9e-06,0.107,0.375,119.827,0TC3wZupelwzKhuueGSGZu,205787,6
0.243,0.192,-18.237,0.0388,0.743,0.777,0.0997,0.036,104.202,0YzMEu5sGNX0JKr9mdBtzd,987960,2
0.549,0.476,-7.726,0.0272,0.549,3.69e-06,0.103,0.142,109.945,2nEXxgJfnGIHQtqSFfGaWx,405920,4
0.823,0.596,-7.745,0.31,0.0103,8.26e-06,0.0799,0.83,133.89,2nIGf8RGZQ4TfjkYkxBtNf,284040,8
0.787,0.881,-4.281,0.156,0.269,0.0,0.0906,0.525,84.962,3LaiCiYtMqNvspJ6kXyfSa,266760,1
0.601,0.801,-2.425,0.0473,0.139,0.0,0.103,0.377,126.955,5BuiZmp7H6hoUN5Fw2lUIp,223225,3
0.645,0.442,-12.997,0.0256,0.397,0.0,0.121,0.554,88.491,4pFNWAU8e8F32NQkMyLAZi,187000,6
0.723,0.593,-5.816,0.0308,0.194,5.35e-05,0.217,0.273,92.985,1AR0LdJZ6nzLFmwxlBbo0r,228610,3
0.645,0.68,-10.267,0.0587,0.00186,0.405,0.0431,0.7,109.025,7LSVJvgt6wyLxZhQGoauId,493211,7
0.389,0.467,-5.126,0.0347,0.787,1.39e-05,0.129,0.25,77.943,5FxasBmho2yEvgXrzp9MMW,222868,4
0.395,0.426,-9.266,0.107,0.551,0.0001,0.082,0.406,114.988,0ILxg725sebcR1w1IjI85I,269851,4
0.814,0.842,-4.462,0.0722,0.444,0.0,0.06,0.842,120.056,47OLf7RKRhX1JEVcGVyKRE,214356,1
0.263,0.727,-7.482,0.0521,0.0204,0.244,0.1,0.351,137.251,1VlhX7sYhygWMUQlVoO9aJ,189308,0
0.75,0.463,-6.99,0.0415,0.0581,0.0,0.0889,0.568,126.072,2dw34jPD8ihGrP6z1LE6eQ,257773,6
0.669,0.829,-3.801,0.49,0.179,0.0,0.241,0.61,118.934,2eOuL8KesslTLQERQPu11D,253067,8
0.744,0.789,-5.913,0.0661,0.152,6.96e-05,0.269,0.742,119.918,5TvbwJP6gEq3dKtdYxZRRh,213520,1
0.688,0.64,-7.631,0.0499,0.0373,0.716,0.0747,0.389,122.008,1eSYyimaOs2d2arhk4sOzI,333840,7
0.633,0.444,-9.05,0.0255,0.76,6.41e-05,0.137,0.237,94.086,1wvWU8XdhyGrQamm8CTkvU,298467,4
0.271,0.295,-17.134,0.0508,0.468,0.833,0.17,0.0431,129.083,3jynPlIywjBpko6ZkR1mUI,185707,2
0.607,0.295,-8.543,0.0325,0.773,0.0,0.083,0.677,76.863,1czvpgOMHsToox8gAEh0KS,186440,6
0.504,0.54,-7.025,0.103,0.357,0.0,0.215,0.194,143.203,2jY1evemynRbDQG4NXXpwN,254682,3
0.617,0.764,-6.266,0.036,0.595,0.233,0.113,0.233,91.0,7mZH0W1tFV2Hgl94ifGT0S,274705,3
0.619,0.842,-6.016,0.0324,0.219,3.61e-05,0.0922,0.725,132.249,5V0QBjyXnVGg6JiJAfeU6G,168213,1
0.534,0.901,-6.023,0.0801,7.2e-05,0.199,0.218,0.326,92.013,0lM0UP8cjGvrnS25NvFFWc,232027,3
0.527,0.689,-11.132,0.0276,0.207,0.694,0.102,0.345,110.971,0aHAF3zVWdNze5P1FUFW1Z,242924,7
0.545,0.534,-6.874,0.047,0.235,0.0,0.345,0.24,140.021,2lpygKqzPFtItQ4ss3cgfb,480187,3
0.673,0.555,-8.756,0.0404,0.244,0.0,0.0817,0.871,124.985,3BczAxgJvE38RmXG5uvRqy,185373,6
0.391,0.185,-13.835,0.0369,0.362,0.0939,0.145,0.078,126.343,0OYkAH7Vv9TBGfOTqWLyv7,274747,4
0.422,0.574,-8.19,0.153,0.00946,5.38e-06,0.0849,0.135,90.102,3qkbsBVpBsGWHJ3KUUOA4a,207387,3
0.564,0.827,-7.089,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,0Gm34HBxrXlaAf1jdJMjx2,139347,1
0.5,0.476,-8.999,0.0288,0.198,0.0,0.167,0.15,134.831,3yhyzKzEB3Ihq1JSxW2Q6y,282490,3
0.394,0.329,-12.101,0.0647,0.121,0.123,0.135,0.0678,104.257,0lO8ceoBq4lLLKjTAMtFsW,116573,4
0.532,0.708,-6.538,0.195,0.0893,0.00989,0.11,0.18,125.915,4TTdxJoLQi5JJm2WMXmeAg,209987,3
0.249,0.524,-14.033,0.0626,0.394,0.161,0.077,0.157,128.472,7G2NKBqxdVEK2tApKua3td,286800,4
0.879,0.781,-6.096,0.164,0.00142,0.283,0.0441,0.414,106.993,65cPCrhqiQ7aS1JacJkYU0,271919,1
0.452,0.813,-6.341,0.0511,0.0736,0.000299,0.969,0.337,144.587,5DqsTI1vDcaGciQ14fcjpH,382293,5
0.614,0.567,-11.455,0.0421,0.245,0.0,0.123,0.692,87.149,2YBrdX0lrPvyI3heXfbMj0,187587,6
0.318,0.149,-13.001,0.035,0.916,0.000154,0.118,0.368,145.913,2xFELTbN4G0rgID5uQGLvP,132160,4
0.658,0.785,-3.973,0.038,0.0017,1.44e-05,0.0345,0.698,94.024,46YNrmC7TBEXn8qe7eaAVL,207716,1
0.705,0.747,-4.542,0.0483,0.000361,0.0,0.311,0.29,129.972,5oeKoJMi9g6GXEbtz1ta0f,234773,3
0.48,0.865,-5.441,0.228,0.0979,3.32e-06,0.123,0.575,138.193,01apQz7E72krU1k1b4VWs7,92693,0
0.856,0.54,-9.729,0.373,0.000985,1.55e-05,0.0854,0.387,158.05,5ZIZgRrrDj60O0F5oA9bVz,162253,8
